Serial,Rank,Word,Type,Emotion
2264,2,掏腰包,Vi,NONE
2264,2,北京人,N,NONE
2264,2,療養所,N,NONE
2264,2,兩口子,N,NONE
2264,2,公款,N,NONE
2264,2,大老遠,ADV,NONE
2264,2,了不起,Vi,POSITIVE
2264,2,西服,N,NONE
2266,2,像樣,Vi,NONE
2266,2,茶單點,N,NONE
2266,2,政府稅,N,NONE
2266,2,是是,Vi,NONE
2266,2,找好,Vt,NONE
2266,2,廣東式,N,NONE
2266,2,信任,Vt,POSITIVE
2267,2,髒臭,Vi,NONE
2267,2,誤導,Vt,NEGATIVE
2267,2,零亂,Vi,NONE
2267,2,腐霉,N,NONE
2267,2,非人,A,NONE
2267,2,不翼而飛,Vi,NEGATIVE
2267,2,一陣,N,NONE
2269,2,不定,Vi,NEGATIVE
2269,2,相去,Vt,NONE
2269,2,趕著,ADV,NONE
2269,2,電信,N,NONE
2269,2,原處,N,NONE
2269,2,委婉,Vi,POSITIVE
2269,2,湊,Vt,NONE
2269,2,風筒,N,NONE
2271,2,吐,Vt,NONE
2271,2,刷牙,Vi,NONE
2271,2,露出來,Vt,NONE
2272,2,上好,A,POSITIVE
2272,2,取電,Vt,NONE
2272,2,炒飯,N,NONE
2272,2,飢餓,Vi,NEGATIVE
2272,2,桂林,N,NONE
2272,2,手續費,N,NONE
2272,2,轟隆,ADV,NONE
2272,2,耐不住,Vt,NONE
2272,2,電鈕,N,NONE
2272,2,傘,N,NONE
2272,2,撲面,Vi,NONE
2272,2,懇求,Vt,POSITIVE
2272,2,鄭重,ADV,POSITIVE
2272,2,噴出來,Vt,NONE
2272,2,持續,Vt,POSITIVE
2272,2,部位,N,NONE
2272,2,餐巾紙,N,NONE
2272,2,施捨,Vt,POSITIVE
2272,2,斷裂成,Vt,NONE
2272,2,淋浴器,N,NONE
2272,2,膠布,N,NONE
2272,2,慢吞吞,Vi,NEGATIVE
2272,2,俺們,N,NONE
2272,2,漏雨,Vi,NONE
2272,2,插卡,N,NONE
2272,2,二星級,N,NONE
2272,2,管子,N,NONE
2272,2,灘水,N,NONE
2272,2,綁,Vt,NONE
2272,2,大作,N,NONE
2272,2,開房,N,NONE
2273,2,發飆,Vi,NEGATIVE
2273,2,搬動,Vt,NONE
2273,2,住附樓,N,NONE
2274,2,離江,N,NONE
2276,2,４星,N,NONE
2276,2,雞婆,Vi,NONE
2276,2,台會,N,NONE
2276,2,公母,N,NONE
2276,2,辦事處,N,NONE
2277,2,喜劇,N,POSITIVE
2278,2,敘府,N,NONE
2279,2,發誓,Vt,NEGATIVE
2280,2,破損,Vi,NEGATIVE
2280,2,易,Vi,NONE
2283,2,如家,Vi,NONE
2283,2,走過來,Vi,NONE
2284,2,10.5日,N,NONE
2284,2,險些,ADV,NONE
2284,2,原定,Vt,POSITIVE
2284,2,遭遇,N,NEGATIVE
2284,2,超定,N,NONE
2284,2,上清寺店,N,NONE
2284,2,露宿,Vt,NONE
2284,2,長假,N,NONE
2284,2,誠信,N,POSITIVE
2284,2,權,N,NONE
2284,2,入住單,N,NONE
2284,2,只得,ADV,POSITIVE
2284,2,仍舊,ADV,POSITIVE
2287,2,中和,Vt,POSITIVE
2287,2,行不行,ADV,NONE
2287,2,就是說,ADV,NONE
2287,2,國內外,N,NONE
2287,2,趕時間,Vi,NONE
2287,2,合約,N,NONE
2287,2,性子,N,NONE
2287,2,親耳,ADV,NONE
2287,2,問住,Vi,NONE
2287,2,陳,N,NONE
2287,2,說來說去,Vi,NONE
2287,2,戴,Vt,NONE
2287,2,眼鏡,N,NONE
2287,2,請示,Vt,POSITIVE
2287,2,住房,N,NONE
2287,2,否定,Vt,NEGATIVE
2287,2,簽訂,Vt,POSITIVE
2287,2,16日晚,Vi,NONE
2287,2,為敵,Vi,NONE
2287,2,20樓,N,NONE
2287,2,鎖定,Vt,POSITIVE
2289,2,擋水條,N,NONE
2289,2,冷冰冰,Vi,NEGATIVE
2289,2,農家樂,N,NONE
2289,2,掃完,Vt,NONE
2290,2,同層空置,Vt,NONE
2290,2,看去,Vi,NONE
2290,2,2時,N,NONE
2290,2,美國式,A,NONE
2290,2,衝去,Vi,NONE
2290,2,黑乎乎,Vi,NONE
2290,2,實物,N,NONE
2291,2,反過來,Vi,NONE
2291,2,訂掉,Vt,NONE
2291,2,看完,Vt,NONE
2291,2,觀察,Vt,POSITIVE
2291,2,何在,Vi,NEGATIVE
2293,2,收半,N,NONE
2295,2,邏輯,N,POSITIVE
2295,2,恰好,ADV,POSITIVE
2295,2,制定,Vt,POSITIVE
2296,2,順暢,Vi,POSITIVE
2296,2,房間門,N,NONE
2296,2,用力,Vi,NEGATIVE
2297,2,凶,Vi,NONE
2297,2,沒空調,N,NONE
2297,2,臉色,N,NONE
2297,2,公營,Vi,NONE
2298,2,譜,N,NONE
2298,2,圈椅,N,NONE
2298,2,茶几,N,NONE
2298,2,搬進,Vt,NONE
2298,2,靠背椅,N,NONE
2298,2,單人房,N,NONE
2298,2,換出,Vt,NONE
2299,2,魚丸,N,NONE
2299,2,好笑,Vi,NEGATIVE
2303,2,購物袋,N,NONE
2303,2,盒子,N,NONE
2303,2,包天,N,NONE
2303,2,話費,N,NONE
2304,2,頭暈,Vi,NEGATIVE
2304,2,不著,Vi,NEGATIVE
2305,2,隨之,ADV,NONE
2305,2,針對,Vt,POSITIVE
2305,2,巨資,N,NONE
2305,2,小菜,N,NONE
2305,2,幹線,N,NONE
2305,2,沙拉,N,NONE
2305,2,完工,Vi,NONE
2305,2,糕點,N,NONE
2305,2,珍惜,Vt,POSITIVE
2305,2,西段,N,NONE
2305,2,聯發,N,NONE
2309,2,撤掉,Vt,NONE
2309,2,圖片,N,NONE
2309,2,稍後,ADV,NONE
2309,2,隨後,N,NONE
2309,2,專員,N,NONE
2309,2,徐州,N,NONE
2309,2,本,ADV,NONE
2309,2,九十年代,N,NONE
2309,2,疏忽,Vt,NEGATIVE
2309,2,稍稍,ADV,NONE
2309,2,早早,ADV,NONE
2309,2,出完差,N,NONE
2309,2,睡下,Vi,NONE
2309,2,得體,Vi,POSITIVE
2309,2,假道,Vt,NONE
2309,2,衣著,N,NONE
2310,2,完整,Vi,POSITIVE
2310,2,包裝,Vt,NONE
2313,2,準時,Vi,NONE
2313,2,招,N,NONE
2313,2,和尚,N,NONE
2313,2,掂,Vt,NONE
2313,2,尼姑,N,NONE
2313,2,幹嗎,Vi,NONE
2313,2,米蘭,N,NONE
2313,2,響起,Vi,NONE
2314,2,如一,Vi,NONE
2314,2,上司,N,NONE
2314,2,模樣,N,NONE
2314,2,位評友,N,NONE
2314,2,不吐不快,Vi,NONE
2314,2,逼,Vt,NONE
2314,2,夠爛,Vi,NONE
2314,2,大小姐,N,NONE
2314,2,愛搭,Vt,NONE
2318,2,遵華,N,NONE
2318,2,華美達,N,NONE
2318,2,據稱,ADV,POSITIVE
2318,2,顯著,Vi,POSITIVE
2318,2,稱道,Vi,NONE
2320,2,冰雪,N,NONE
2320,2,哈,ADV,NONE
2320,2,牌牌,N,NONE
2320,2,汗味,N,NONE
2322,2,家庭房,N,NONE
2322,2,禮物,N,NONE
2322,2,入駐,Vt,NONE
2322,2,胡,N,NONE
2322,2,啟,Vt,NONE
2322,2,工,N,NONE
2322,2,再見,Vi,NONE
2322,2,事務,N,NONE
2322,2,分期,ADV,NONE
2322,2,期盼,Vt,POSITIVE
2322,2,自行,ADV,NONE
2322,2,減免,Vt,POSITIVE
2322,2,著稱,Vi,POSITIVE
2322,2,至今,ADV,NONE
2322,2,盤子,N,NONE
2322,2,鑽石,N,NONE
2322,2,湯勺,N,NONE
2322,2,不顧,Vt,NEGATIVE
2323,2,弧度,N,NONE
2324,2,刷房卡,N,NONE
2324,2,足球場,N,NONE
2324,2,檯燈,N,NONE
2324,2,恢復,Vt,POSITIVE
2324,2,灣路,N,NONE
2324,2,有空房,N,NONE
2324,2,西江,N,NONE
2324,2,不清,Vi,NEGATIVE
2324,2,電視劇,N,NONE
2324,2,畫面,N,NONE
2326,2,木屋,N,NONE
2326,2,走開,Vi,NEGATIVE
2326,2,呱,ADV,NONE
2326,2,嘰,ADV,NONE
2326,2,識趣,Vi,NONE
2326,2,公共,A,NONE
2326,2,跑出來,Vi,NONE
2326,2,作息,N,NONE
2326,2,干擾,Vt,NEGATIVE
2333,2,大壩,N,NONE
2333,2,透頂,ADV,NONE
2333,2,盤問,Vt,NEGATIVE
2333,2,攔截,Vt,NEGATIVE
2333,2,武警,N,NONE
2333,2,出示,Vt,NONE
2333,2,通行證,N,NONE
2333,2,證件,N,NONE
2333,2,高速路,N,NONE
2333,2,辦完,Vt,NONE
2335,2,品味,N,POSITIVE
2335,2,沮喪,Vi,NEGATIVE
2337,2,廢棄,Vt,NEGATIVE
2337,2,老掉牙,Vi,NONE
2337,2,堆放,Vt,NONE
2337,2,棉被,N,NONE
2338,2,迎,Vt,NONE
2338,2,充,Vt,NONE
2338,2,果,N,NONE
2338,2,以次,ADV,NONE
2338,2,級,N,NONE
2340,2,衡水,N,NONE
2340,2,瓜子皮,N,NONE
2342,2,標的,N,NONE
2342,2,指點,Vt,NONE
2342,2,大幅,ADV,NEGATIVE
2342,2,應當,ADV,POSITIVE
2342,2,前燈,N,NONE
2342,2,休閒房,N,NONE
2342,2,報館,N,NONE
2342,2,總統,N,NONE
2342,2,軟硬件,N,NONE
2342,2,摸索,Vt,NONE
2342,2,氣度,N,POSITIVE
2342,2,有無,Vt,NONE
2342,2,高標,N,NONE
2343,2,鋼絲,N,NONE
2343,2,一無是處,Vi,NEGATIVE
2343,2,單號,N,NONE
2344,2,作響,Vi,NONE
2344,2,難聞,Vi,NEGATIVE
2344,2,尚且,ADV,NONE
2344,2,浴帽,N,NONE
2344,2,羽毛盒,N,NONE
2344,2,齊齊哈爾,N,NONE
2344,2,吱吱,ADV,NONE
2347,2,湖濱,N,NONE
2353,2,標兵,N,NONE
2354,2,掉色,Vi,NONE
2354,2,特性,N,NONE
2354,2,黑心店,N,NONE
2354,2,染紅,Vt,NONE
2354,2,河南人,N,NONE
2354,2,想開,Vi,NONE
2354,2,洗掉,Vt,NONE
2354,2,決,ADV,NONE
2354,2,展現出來,Vi,NONE
2354,2,作罷,Vi,NEGATIVE
2354,2,稅務,N,NONE
2356,2,撲來,Vi,NONE
2359,2,銀處,N,NONE
2359,2,高價,N,NEGATIVE
2359,2,不勝,ADV,NEGATIVE
2359,2,具備,Vt,POSITIVE
2359,2,全力,ADV,POSITIVE
2359,2,煩死,Vi,NEGATIVE
2359,2,針對性,N,NONE
2359,2,清閒,Vi,NONE
2359,2,迎接到館,N,NONE
2360,2,明碼,N,NONE
2360,2,正事,N,NONE
2360,2,改名,Vt,NONE
2360,2,金鷹,N,NONE
2360,2,稀鬆,Vi,NONE
2360,2,碰見,Vt,NONE
2360,2,點車,N,NONE
2360,2,背面,N,NONE
2360,2,寧可,Vt,NEGATIVE
2360,2,卷,N,NONE
2360,2,收費員,N,NONE
2360,2,屁,N,NONE
2360,2,寧,ADV,NONE
2360,2,停車卡,N,NONE
2360,2,停車處,N,NONE
2360,2,捲,Vt,NONE
2360,2,轉過來,Vi,NONE
2360,2,等一下,ADV,NONE
2360,2,滬,N,NONE
2360,2,可樂,N,NONE
2360,2,雪碧,N,NONE
2360,2,交接班,N,NONE
2360,2,密密麻麻,Vi,NONE
2360,2,外地車,N,NONE
2360,2,開幕,Vi,NONE
2360,2,維景,N,NONE
2360,2,結,Vt,NONE
2360,2,章,N,NONE
2362,2,特,ADV,NONE
2362,2,大叔,N,NONE
2363,2,紅腫,Vi,NONE
2363,2,有關,Vt,POSITIVE
2363,2,堅稱,Vt,POSITIVE
2363,2,呆,Vt,NONE
2363,2,在即,Vi,NONE
2363,2,調房,N,NONE
2363,2,國宏,N,NONE
2363,2,刺激性,N,NONE
2363,2,店方,N,NONE
2363,2,呼吸,Vt,NONE
2364,2,堂堂,Vi,NONE
2365,2,貢獻,Vt,NEGATIVE
2365,2,找不著,Vt,NONE
2367,2,足以,Vt,POSITIVE
2367,2,嘲雜,A,NONE
2367,2,過往,N,NONE
2367,2,至多,ADV,NONE
2367,2,懶覺,N,NONE
2368,2,優悅,N,NONE
2368,2,積分,N,NONE
2370,2,鬼,N,NONE
2371,2,搖頭,Vi,NONE
2372,2,快快,Vi,NONE
2372,2,疲憊不堪,Vi,NONE
2372,2,篇幅,N,NONE
2372,2,快速,Vi,POSITIVE
2372,2,機制,N,NONE
2376,2,辯論,Vt,NEGATIVE
2376,2,裡邊,N,NONE
2376,2,鐵,N,NONE
2376,2,犄角,N,NONE
2376,2,拆,Vt,NONE
2376,2,架子,N,NONE
2376,2,廣告牌,N,NONE
2378,2,不如人意,Vi,NEGATIVE
2378,2,貴陽,N,NONE
2378,2,洞,N,NONE
2378,2,退掉,Vt,NONE
2378,2,將就,Vi,NONE
2380,2,圈圈,N,NONE
2380,2,坦然,Vi,POSITIVE
2380,2,爬過去,Vi,NONE
2380,2,液體,N,NONE
2381,2,凹下去,Vi,NONE
2381,2,佈景,N,NONE
2381,2,按下去,Vi,NONE
2382,2,夾雜,Vt,NONE
2382,2,時常,ADV,NONE
2382,2,德,N,NONE
2382,2,印記,N,NONE
2382,2,會兒,N,NONE
2382,2,黑鞋印,N,NONE
2382,2,小強,N,NONE
2382,2,淹七軍,N,NONE
2382,2,環境級,N,NONE
2383,2,瑞金,N,NONE
2383,2,上輩子,N,NONE
2383,2,一下門,N,NONE
2384,2,遊記,N,NONE
2384,2,高點,N,NONE
2384,2,寧願,Vt,NEGATIVE
2384,2,買好,Vt,NONE
2384,2,午覺,N,NONE
2384,2,交談,Vi,NONE
2384,2,銅羅灣,N,NONE
2384,2,延弛,Vi,NONE
2384,2,住珀寧,N,NONE
2384,2,崇光,N,NONE
2384,2,紅眼,N,NONE
2385,2,翻白眼,Vi,NONE
2385,2,小巷,N,NONE
2386,2,衛,N,NONE
2386,2,漲到,Vi,NONE
2386,2,烏魯木齊,N,NONE
2386,2,零下,A,NONE
2387,2,對付,Vt,NEGATIVE
2387,2,毛,N,NONE
2388,2,新融,N,NONE
2388,2,好辯,Vi,NONE
2388,2,潔具,N,NONE
2388,2,向來,ADV,POSITIVE
2388,2,接線生,N,NONE
2388,2,思想,N,NONE
2388,2,清冷,Vi,NONE
2388,2,生手,N,NONE
2388,2,浴,Vi,NONE
2388,2,答非所問,Vi,NEGATIVE
2388,2,屯河,N,NONE
2388,2,睨,Vt,NONE
2388,2,空蕩,Vi,NONE
2388,2,調研,Vt,NONE
2388,2,宛若,Vt,NONE
2388,2,前來,Vt,POSITIVE
2388,2,暗舊,Vi,NONE
2390,2,拉箱抬上,Vt,NONE
2390,2,和暖水,N,NONE
2390,2,平安府,N,NONE
2391,2,告誡,Vt,NEGATIVE
2391,2,本該,ADV,NONE
2391,2,放出,Vt,NONE
2391,2,陳述,Vt,NONE
2391,2,手巾,N,NONE
2391,2,飲料券,N,NONE
2391,2,抖動,Vt,NONE
2391,2,尚未,ADV,NEGATIVE
2391,2,擦,Vt,NONE
2391,2,退款,Vi,NONE
2391,2,環節,N,NONE
2391,2,接通,Vt,POSITIVE
2391,2,期望,Vt,POSITIVE
2391,2,異議,N,NEGATIVE
2391,2,10樓,N,NONE
2391,2,答應,Vt,POSITIVE
2392,2,巨大,Vi,POSITIVE
2392,2,不自覺,Vt,NONE
2394,2,定下,Vt,POSITIVE
2394,2,定好,Vt,NONE
2394,2,巧,Vi,NONE
2394,2,灰泥,N,NONE
2397,2,混子,N,NONE
2398,2,皮鞋,N,NONE
2398,2,暗淡,Vi,NEGATIVE
2398,2,辭職,Vi,NEGATIVE
2398,2,再下來,ADV,NONE
2399,2,剃鬚刀,N,NONE
2400,2,攜程訂,Vt,NONE
2404,2,倉庫,N,NONE
2405,2,無理,Vi,NONE
2405,2,期,N,NONE
2405,2,殘,Vi,NONE
2406,2,坐起來,Vi,NONE
2406,2,逃跑,Vi,NEGATIVE
2406,2,中南海,N,NONE
2406,2,鍛煉,Vt,POSITIVE
2406,2,隆隆,Vi,NONE
2406,2,枕,N,NONE
2406,2,濱大,N,NONE
2406,2,挨,Vt,NONE
2406,2,搶修,Vt,NONE
2409,2,安徽省,N,NONE
2409,2,比低,Vi,NONE
2409,2,水聲,N,NONE
2411,2,煎蛋,N,NONE
2411,2,酒會,N,NONE
2411,2,展銷會,N,NONE
2411,2,9點鐘,N,NONE
2411,2,做生意,Vi,NONE
2411,2,糖,N,NONE
2411,2,應付,Vt,POSITIVE
2412,2,秦發,N,NONE
2412,2,海岳,N,NONE
2412,2,報業,N,NONE
2412,2,變態,Vi,NEGATIVE
2412,2,昂貴,Vi,NEGATIVE
2413,2,零星級,N,NONE
2414,2,週六,N,NONE
2416,2,網民,N,NONE
2416,2,留給,Vt,NONE
2416,2,表態,Vi,POSITIVE
2416,2,午夜,N,NONE
2416,2,鐘,N,NONE
2416,2,說給,Vt,NONE
2416,2,忌諱,N,NEGATIVE
2417,2,欺詐,Vt,NEGATIVE
2417,2,精品,N,NONE
2417,2,擁有,Vt,POSITIVE
2417,2,1996年,N,NONE
2417,2,輕鬆,Vi,NEGATIVE
2417,2,欺害,Vt,NONE
2417,2,有利,Vt,POSITIVE
2417,2,天津市,N,NONE
2417,2,人來人往,Vi,NONE
2417,2,物價局,N,NONE
2417,2,認同,Vt,NEGATIVE
2417,2,頒發,Vt,POSITIVE
2417,2,有別於,Vt,NONE
2417,2,缺欠,Vt,NONE
2417,2,證書,N,NONE
2417,2,歐美,N,NONE
2417,2,熙熙攘攘,Vi,NONE
2417,2,按此,ADV,POSITIVE
2417,2,思考,Vt,POSITIVE
2417,2,消費者,N,NONE
2418,2,單布,N,NONE
2418,2,浴衣,N,NONE
2418,2,速溶,Vt,NONE
2418,2,新洗,Vt,NONE
2419,2,踢,Vt,NONE
2419,2,標榜,Vt,POSITIVE
2419,2,轉門,N,NONE
2419,2,浴巾架,N,NONE
2419,2,門轉,N,NONE
2419,2,疊,Vt,NONE
2421,2,喇叭,N,NONE
2421,2,小區,N,NONE
2421,2,淌,Vt,NONE
2424,2,免,Vt,NONE
2424,2,天河,N,NONE
2425,2,讀,Vt,NONE
2425,2,平安無事,Vi,POSITIVE
2425,2,靈異,Vi,NONE
2425,2,失敗,Vi,NEGATIVE
2425,2,拔,Vt,NONE
2425,2,台式機,N,NONE
2425,2,散發,Vt,NONE
2425,2,光盤,N,NONE
2426,2,皇家,N,NONE
2426,2,旅社,N,NONE
2426,2,市郊,N,NONE
2426,2,發佈,Vt,POSITIVE
2426,2,悔,Vi,NONE
2432,2,綠綠,Vi,NONE
2432,2,哄,Vt,NONE
2432,2,吵死,Vi,NEGATIVE
2432,2,貨車,N,NONE
2433,2,08年,N,NONE
2434,2,梳化,Vt,NONE
2434,2,小企缸,N,NONE
2434,2,坐位,N,NONE
2434,2,廁,N,NONE
2434,2,廳,N,NONE
2434,2,闊,Vi,NONE
2434,2,煮食,Vt,NONE
2434,2,洗手盤,N,NONE
2434,2,爐灶,N,NONE
2434,2,開放式,A,NONE
2434,2,31樓,N,NONE
2436,2,冒雨,Vi,NONE
2436,2,粗魯,Vi,NEGATIVE
2436,2,李矛,N,NONE
2436,2,灰暗,Vi,NONE
2438,2,認帳,Vi,NONE
2438,2,頭目,N,NONE
2438,2,劃傷,Vt,NONE
2444,2,七點鐘,N,NONE
2444,2,涮漆,N,NONE
2444,2,地下層,N,NONE
2445,2,外地,N,NONE
2445,2,搬下來,Vt,NONE
2445,2,馬,N,NONE
2445,2,哭,Vi,NONE
2445,2,哭鬧,Vi,NONE
2445,2,鮑翅館,N,NONE
2445,2,墊,Vt,NONE
2445,2,端午節,N,NONE
2445,2,菜單,N,NONE
2445,2,接線員,N,NONE
2445,2,分機,N,NONE
2445,2,猴年,N,NONE
2445,2,入住卡,N,NONE
2445,2,瞟,Vt,NONE
2445,2,婚房,N,NONE
2445,2,席夢思,N,NONE
2445,2,不肯,N,NEGATIVE
2445,2,來去,Vi,NONE
2445,2,積分卡,N,NONE
2447,2,賜教,Vi,NONE
2447,2,良大,N,NONE
2447,2,邀請,Vt,POSITIVE
2450,2,復原,Vi,POSITIVE
2450,2,收拾好,Vt,NONE
2450,2,差多了,Vi,NONE
2450,2,飛天大,N,NONE
2450,2,參見,Vt,NONE
2450,2,驚奇,Vt,POSITIVE
2450,2,絕大,A,NONE
2450,2,軍人,N,NONE
2450,2,閒人,N,NONE
2450,2,連棉簽,N,NONE
2450,2,不知去向,Vi,NEGATIVE
2450,2,聯網,Vi,NONE
2450,2,客梯,N,NONE
2450,2,廚師,N,NONE
2450,2,開夜,N,NONE
2450,2,辦公樓,N,NONE
2450,2,快遞,N,NONE
2450,2,紐,N,NONE
2450,2,政治,N,NONE
2450,2,公然,ADV,NONE
2452,2,男女,N,NONE
2454,2,句,N,NONE
2454,2,市長,N,NONE
2458,2,周莊,N,NONE
2458,2,索性,ADV,NONE
2458,2,水鄉,N,NONE
2460,2,碗筷,N,NONE
2462,2,有名無實,Vi,NEGATIVE
2463,2,酒廊,N,NONE
2463,2,專項,N,NONE
2463,2,正巧,ADV,POSITIVE
2463,2,變相,ADV,NEGATIVE
2464,2,瑞安,N,NONE
2464,2,拒載,Vt,NONE
2467,2,地氈,N,NONE
2467,2,布,N,NONE
2467,2,差劣,N,NONE
2467,2,恐,Vt,NONE
2469,2,開設,Vt,POSITIVE
2471,2,高貴,Vi,POSITIVE
2471,2,白眼,N,NONE
2473,2,評為,Vt,NONE
2473,2,返點,Vi,NONE
2475,2,登出來,Vi,NONE
2475,2,世道,N,NONE
2475,2,改正,Vt,NONE
2476,2,在在,ADV,NONE
2477,2,甚至於,ADV,NONE
2477,2,暖意,N,POSITIVE
2477,2,消毒水味,N,NONE
2480,2,寬貸,Vt,NONE
2480,2,獲取,Vt,POSITIVE
2481,2,攜程別,N,NONE
2481,2,回扣,N,NONE
2483,2,有失身份,Vi,NONE
2483,2,住非星級,N,NONE
2483,2,滿以為,Vt,NONE
2483,2,巷子,N,NONE
2483,2,先轉,N,NONE
2483,2,轉去,Vt,NONE
2483,2,行禮,Vi,NONE
2483,2,佳苑,N,NONE
2483,2,兩可,Vi,NONE
2483,2,模凌,N,NONE
2483,2,歇歇,Vi,NONE
2483,2,無床,N,NONE
2483,2,三人間,N,NONE
2483,2,大人,N,NONE
2483,2,修完,Vt,NONE
2484,2,王府井大街,N,NONE
2484,2,看錯,Vi,NONE
2484,2,和平,Vi,POSITIVE
2485,2,極點,N,POSITIVE
2486,2,惡言,ADV,NEGATIVE
2486,2,石金林,N,NONE
2489,2,對講機,N,NONE
2489,2,不涼,Vi,NONE
2490,2,金山,N,NONE
2490,2,定住,Vt,NONE
2490,2,水漫,N,NONE
2490,2,接電,N,NONE
2490,2,涼水,N,NONE
2490,2,退定,Vt,NONE
2491,2,標有,Vt,NONE
2491,2,普,Vi,NONE
2492,2,茶葉,N,NONE
2492,2,兄弟,N,NONE
2492,2,體重,N,NONE
2492,2,陽劑,N,NONE
2492,2,統統,ADV,NONE
2492,2,林林總總,Vi,NONE
2492,2,用品店,N,NONE
2492,2,內褲,N,NONE
2492,2,售品,N,NONE
2492,2,姐妹,N,NONE
2492,2,身高,N,NONE
2492,2,壯,Vi,NONE
2492,2,撲克牌,N,NONE
2492,2,快樂,Vi,POSITIVE
2492,2,幅度,N,NONE
2492,2,女用,A,NONE
2492,2,入耳,Vi,NONE
2492,2,分享到,Vt,NONE
2493,2,自主餐,N,NONE
2494,2,廢話,N,NEGATIVE
2497,2,美發,Vi,NONE
2497,2,色情,N,NEGATIVE
2497,2,賣部,N,NONE
2497,2,深夜,N,NONE
2497,2,白水,N,NONE
2498,2,接送費,N,NONE
2498,2,客室,N,NONE
2498,2,借用,Vt,POSITIVE
2498,2,空港,N,NONE
2498,2,正理,N,NONE
2498,2,首都,N,NONE
2500,2,古詩,N,NONE
2500,2,詞意,N,NONE
2500,2,古,Vi,NONE
2500,2,運河,N,NONE
2500,2,望出去,Vi,NONE
2500,2,臉蛋,N,NONE
2500,2,韻,N,NONE
2500,2,用起來,ADV,NONE
2500,2,胖胖,Vi,NONE
2500,2,過糨糊,N,NONE
2502,2,訛詐,Vt,NONE
2502,2,特級房,N,NONE
2502,2,虛假,Vi,NEGATIVE
2503,2,萬里路,N,NONE
2503,2,兌現,Vt,POSITIVE
2503,2,青年,N,NONE
2504,2,領教,Vt,POSITIVE
2504,2,去掉,Vt,NEGATIVE
2509,2,秦堰樓,N,NONE
2509,2,米飯,N,NONE
2509,2,溫溫水,N,NONE
2509,2,鍋爐房,N,NONE
2509,2,開開,Vt,NONE
2509,2,碟,N,NONE
2510,2,照舊,Vi,NONE
2510,2,不一會兒,ADV,NONE
2510,2,底下,N,NONE
2510,2,衝過去,Vi,NONE
2510,2,嬉笑聲,N,NONE
2510,2,男男女女,N,NONE
2510,2,迪廳,N,NONE
2510,2,難眠,Vi,NONE
2510,2,收斂,Vi,NEGATIVE
2510,2,臥仙樓,N,NONE
2510,2,不三不四,Vi,NEGATIVE
2510,2,狀態,N,NONE
2510,2,縫隙,N,NONE
2512,2,自備,Vt,NONE
2513,2,噩夢,N,NEGATIVE
2516,2,返還,Vt,NONE
2516,2,特定,A,POSITIVE
2516,2,玩牌,Vi,NONE
2516,2,手段,N,NONE
2516,2,也就是說,ADV,NONE
2516,2,欺騙,Vt,NEGATIVE
2516,2,防止,Vt,NEGATIVE
2516,2,低劣,Vi,NEGATIVE
2516,2,平均,Vi,NONE
2516,2,所有人,N,NONE
2516,2,留放,Vt,NONE
2516,2,到齊,Vi,NONE
2516,2,吩咐,Vt,NONE
2516,2,扯皮,N,NONE
2517,2,洗衣房,N,NONE
2517,2,大和,N,NONE
2517,2,解決不了,Vt,NONE
2517,2,過濾,Vt,NONE
2517,2,冷熱風,N,NONE
2517,2,混雜,Vt,NEGATIVE
2517,2,混,Vi,NONE
2517,2,清除,Vt,NEGATIVE
2517,2,選中,Vt,NONE
2517,2,池子,N,NONE
2517,2,酒店式,N,NONE
2517,2,睡不著覺,Vi,NONE
2520,2,分有,Vt,NONE
2521,2,裂,Vi,NONE
2521,2,水杯,N,NONE
2521,2,骯髒,Vi,NEGATIVE
2521,2,反鎖,Vt,NONE
2521,2,壺水,N,NONE
2521,2,托,Vt,NONE
2521,2,倒入,Vt,NONE
2521,2,蒙蔽,Vt,NEGATIVE
2522,2,豬,N,NONE
2522,2,狂叫,Vt,NONE
2522,2,上去,Vi,NONE
2522,2,鬧鐘,N,NONE
2522,2,日益,ADV,POSITIVE
2522,2,拔下,Vt,NONE
2522,2,了事,Vi,NEGATIVE
2522,2,殺,Vt,NONE
2522,2,泡腳,N,NONE
2522,2,玩藝,N,NONE
2522,2,小病,N,NONE
2522,2,細,Vi,NONE
2522,2,迷迷糊糊,Vi,NEGATIVE
2522,2,小毛,N,NONE
2523,2,老款,N,NONE
2523,2,征性,N,NONE
2523,2,幾下門,N,NONE
2525,2,閣樓,N,NONE
2525,2,比富藍特,N,NONE
2525,2,木,N,NONE
2525,2,富藍特,N,NONE
2525,2,會水,N,NONE
2525,2,終點站,N,NONE
2526,2,傻子,N,NEGATIVE
2526,2,電轉,N,NONE
2527,2,蹭,Vt,NONE
2527,2,人名,N,NONE
2527,2,磨蹭,Vi,NONE
2527,2,火大,Vi,NEGATIVE
2527,2,碗,N,NONE
2528,2,角,N,NONE
2528,2,走回來,Vi,NONE
2528,2,逃離,Vt,NEGATIVE
2528,2,這一晚,N,NONE
2528,2,挨到,Vt,NONE
2528,2,倒胃口,Vi,NONE
2528,2,走過去,Vi,NONE
2528,2,黃跡,N,NONE
2528,2,過敏,Vi,NEGATIVE
2528,2,我們倆,N,NONE
2528,2,紙巾,N,NONE
2528,2,英明,Vi,POSITIVE
